# omega0=1, alpha=2
# theta0=0.1, theta_dot0=0
# t_start=0, t_end=50, h=0.00911928
#   t          x(t)                 v(t)       
3.665951369355853e+01 4.533858977902304e-16 -4.413440241070564e-16
3.675070651369176e+01 4.148719655249559e-16 -4.038796413255231e-16
3.684189933382499e+01 3.796274735704870e-16 -3.695932218846988e-16
3.693309215395822e+01 3.473750779653773e-16 -3.382153948021988e-16
3.702428497409145e+01 3.178609438745019e-16 -3.094996033104971e-16
3.711547779422468e+01 2.908527544207267e-16 -2.832201742559111e-16
3.720667061435791e+01 2.661378880215627e-16 -2.591705507236265e-16
3.729786343449114e+01 2.435217499836369e-16 -2.371616741016974e-16
3.738905625462437e+01 2.228262453112708e-16 -2.170205029603141e-16
3.748024907475760e+01 2.038883807873614e-16 -1.985886571879296e-16
3.757144189489083e+01 1.865589853936732e-16 -1.817211768013326e-16
3.766263471502406e+01 1.707015390614043e-16 -1.662853857400058e-16
3.775382753515729e+01 1.561911005886806e-16 -1.521598517730544e-16
3.784502035529052e+01 1.429133263360115e-16 -1.392334343959506e-16
3.793621317542375e+01 1.307635720197526e-16 -1.274044132801495e-16
3.802740599555698e+01 1.196460705727596e-16 -1.165796904665914e-16
3.811859881569021e+01 1.094731796357490e-16 -1.066740600690997e-16
3.820979163582344e+01 1.001646927870148e-16 -9.760953978017179e-17
3.830098445595667e+01 9.164720911633286e-17 -8.931475895372898e-17
3.839217727608990e+01 8.385355620498314e-17 -8.172439848078386e-17
3.848337009622313e+01 7.672226199139272e-17 -7.477867807813277e-17
3.857456291635636e+01 7.019707138419634e-17 -6.842288698021872e-17
3.866575573648959e+01 6.422650383450654e-17 -6.260695436311903e-17
3.875694855662282e+01 5.876344839960530e-17 -5.728505613982044e-17
3.884814137675605e+01 5.376479312361317e-17 -5.241525504996648e-17
3.893933419688928e+01 4.919108582924356e-17 -4.795917122730492e-17
3.903052701702251e+01 4.500622366060451e-17 -4.388168066614953e-17
3.912171983715574e+01 4.117716894208159e-17 -4.015063922615187e-17
3.921291265728897e+01 3.767368912438214e-17 -3.673663001425227e-17
3.930410547742220e+01 3.446811877744620e-17 -3.361273216539658e-17
3.939529829755543e+01 3.153514176260746e-17 -3.075430921088901e-17
3.948649111768867e+01 2.885159187446312e-17 -2.813881537640426e-17
3.957768393782190e+01 2.639627038762021e-17 -2.574561829189632e-17
3.966887675795513e+01 2.414977907595566e-17 -2.355583672400830e-17
3.976006957808836e+01 2.209436739329280e-17 -2.155219205910857e-17
3.985126239822159e+01 2.021379261540519e-17 -1.971887237266786e-17
3.994245521835482e+01 1.849319184487593e-17 -1.804140801918835e-17
4.003364803848805e+01 1.691896487336053e-17 -1.650655776706801e-17
4.012484085862128e+01 1.547866698095199e-17 -1.510220458533229e-17
4.021603367875451e+01 1.416091083029082e-17 -1.381726026473729e-17
4.030722649888774e+01 1.295527668441225e-17 -1.264157812492967e-17
4.039841931902097e+01 1.185223024263323e-17 -1.156587312268222e-17
4.048961213915420e+01 1.084304744856472e-17 -1.058164873420054e-17
4.058080495928743e+01 9.919745679057446e-18 -9.681130037571279e-18
4.067199777942066e+01 9.075020772979857e-18 -8.857202470007903e-18
4.076319059955389e+01 8.302189404576222e-18 -8.103355779026435e-18
4.085438341968712e+01 7.595136348121328e-18 -7.413632727397762e-18
4.094557623982035e+01 6.948266219002284e-18 -6.782582148993131e-18
4.103676905995358e+01 6.356459311519555e-18 -6.205215986756319e-18
4.112796188008681e+01 5.815031185883334e-18 -5.676969975266201e-18
4.121915470022004e+01 5.319695686339433e-18 -5.193667658941150e-18
4.131034752035327e+01 4.866531099322072e-18 -4.751487463105171e-18
4.140154034048650e+01 4.451949185210111e-18 -4.346932559089475e-18
4.149273316061973e+01 4.072666839851882e-18 -3.976803286469682e-18
4.158392598075296e+01 3.725680162698728e-18 -3.638171915609308e-18
4.167511880088619e+01 3.408240727310567e-18 -3.328359552051681e-18
4.176631162101942e+01 3.117833867316719e-18 -3.044915001118651e-18
4.185750444115265e+01 2.852158806767438e-18 -2.785595426466894e-18
4.194869726128588e+01 2.609110478320420e-18 -2.548348650441747e-18
4.203989008141911e+01 2.386762885985811e-18 -2.331296956964667e-18
4.213108290155234e+01 2.183353881306933e-18 -2.132722269494306e-18
4.222227572168557e+01 1.997271232977469e-18 -1.951052587405568e-18
4.231346854181880e+01 1.827039880076484e-18 -1.784849574020133e-18
4.240466136195203e+01 1.671310268420130e-18 -1.632797198573472e-18
4.249585418208526e+01 1.528847678056540e-18 -1.493691342688116e-18
4.258704700221849e+01 1.398522457734879e-18 -1.366430289505803e-18
4.267823982235172e+01 1.279301089322351e-18 -1.250006020571575e-18
4.276943264248495e+01 1.170238011679973e-18 -1.143496251915198e-18
4.286062546261818e+01 1.070468139490629e-18 -1.046057146589375e-18
4.295181828275141e+01 9.792000180081808e-19 -9.569166462455642e-19
4.304301110288464e+01 8.957095597072778e-19 -8.753683691985754e-19
4.313420392301787e+01 8.193343133993356e-19 -8.007660268886978e-19
4.322539674315110e+01 7.494682205769725e-19 -7.325183147298377e-19
4.331658956328433e+01 6.855568175899450e-19 -6.700842370660428e-19
4.340778238341756e+01 6.270928457705514e-19 -6.129688293761414e-19
4.349897520355079e+01 5.736122348431373e-19 -5.607192439938481e-19
4.359016802368402e+01 5.246904278960785e-19 -5.129211684731253e-19
4.368136084381725e+01 4.799390188885356e-19 -4.691955483483069e-19
4.377255366395048e+01 4.390026761295902e-19 -4.291955884360642e-19
4.386374648408371e+01 4.015563274234411e-19 -3.926040090205220e-19
4.395493930421694e+01 3.673025846389267e-19 -3.591305352709833e-19
4.404613212435017e+01 3.359693873509785e-19 -3.285096000795238e-19
4.413732494448340e+01 3.073078469305682e-19 -3.004982421876441e-19
4.422851776461663e+01 2.810902740418900e-19 -2.748741830104079e-19
4.431971058474986e+01 2.571083739533718e-19 -2.514340669751551e-19
4.441090340488309e+01 2.351715953940340e-19 -2.299918514810235e-19
4.450209622501632e+01 2.151056198991384e-19 -2.103773337652779e-19
4.459328904514955e+01 1.967509796985378e-19 -1.924348030421009e-19
4.468448186528278e+01 1.799617932163923e-19 -1.760218072675384e-19
4.477567468541601e+01 1.646046081799436e-19 -1.610080247884795e-19
4.486686750554924e+01 1.505573431851674e-19 -1.472742319609971e-19
4.495806032568247e+01 1.377083193450404e-19 -1.347113585805953e-19
4.504925314581570e+01 1.259553743579953e-19 -1.232196236598466e-19
4.514044596594893e+01 1.152050519855098e-19 -1.127077447230282e-19
4.523163878608216e+01 1.053718605238043e-19 -1.030922143676457e-19
4.532283160621540e+01 9.637759440002168e-20 -9.429663837375968e-20
4.541402442634863e+01 8.815071352231234e-20 -8.625113012796086e-20
4.550521724648186e+01 8.062577546990509e-20 -7.889175657351465e-20
4.559641006661509e+01 7.374291602708464e-20 -7.216003130510816e-20
4.568760288674832e+01 6.744737394733922e-20 -6.600245079899170e-20
4.577879570688155e+01 6.168905618378450e-20 -6.037007011003964e-20
4.586998852701478e+01 5.642214014208257e-20 -5.521811467905191e-20
4.596118134714801e+01 5.160470980497755e-20 -5.050562517892816e-20
4.605237416728124e+01 4.719842284557598e-20 -4.619513258942349e-20
4.614356698741447e+01 4.316820609172479e-20 -4.225236092909281e-20
4.623475980754770e+01 3.948197692821686e-20 -3.864595529163385e-20
4.632595262768093e+01 3.611038842885620e-20 -3.534723303386964e-20
4.641714544781416e+01 3.302659619826169e-20 -3.232995614564592e-20
4.650833826794739e+01 3.020604507516369e-20 -2.957012299940213e-20
4.659953108808062e+01 2.762627400620798e-20 -2.704577783042474e-20
4.669072390821385e+01 2.526673754316892e-20 -2.473683643901961e-20
4.678191672834708e+01 2.310864254812570e-20 -2.262492673415020e-20
4.687310954848031e+01 2.113479881160980e-20 -2.069324285549303e-20
4.696430236861354e+01 1.932948239894238e-20 -1.892641171828841e-20
4.705549518874677e+01 1.767831064081638e-20 -1.731037092365879e-20
4.714668800888000e+01 1.616812777643721e-20 -1.583225706700639e-20
4.723788082901323e+01 1.478690034194694e-20 -1.448030355939507e-20
4.732907364914646e+01 1.352362147408713e-20 -1.324374715211825e-20
4.742026646927969e+01 1.236822336971531e-20 -1.211274242355018e-20
4.751145928941292e+01 1.131149720643826e-20 -1.107828355041486e-20
4.760265210954615e+01 1.034501988877291e-20 -1.013213274328438e-20
4.769384492967938e+01 9.461087038360648e-21 -9.266754778890796e-21
4.778503774981261e+01 8.652651696270668e-21 -8.475257110120357e-21
4.787623056994584e+01 7.913268250724896e-21 -7.751335078737453e-21
4.796742339007907e+01 7.237041145019018e-21 -7.089221796306225e-21
4.805861621021230e+01 6.618577958328974e-21 -6.483642295760908e-21
4.814980903034553e+01 6.052946486780230e-21 -5.929771589912976e-21
4.824100185047876e+01 5.535635483892540e-21 -5.423196304141927e-21
4.833219467061199e+01 5.062518748546919e-21 -4.959879578841621e-21
4.842338749074522e+01 4.629822275184085e-21 -4.536128963109425e-21
4.851458031087845e+01 4.234094205244840e-21 -4.148567044875902e-21
4.860577313101168e+01 3.872177341095198e-21 -3.794104584365824e-21
4.869696595114491e+01 3.541184004018622e-21 -3.469915937628597e-21
4.878815877127814e+01 3.238473036465419e-21 -3.173416575034463e-21
4.887935159141137e+01 2.961628765772688e-21 -2.902242516246071e-21
4.897054441154460e+01 2.708441762141939e-21 -2.654231518374215e-21
4.906173723167783e+01 2.476891237909062e-21 -2.427405867932315e-21
4.915293005181106e+01 2.265128948175493e-21 -2.219956639926375e-21
4.924412287194429e+01 2.071464464793564e-21 -2.030229299056454e-21
4.933531569207752e+01 1.894351706607571e-21 -1.856710528654258e-21
4.942650851221075e+01 1.732376618831542e-21 -1.698016182723538e-21
4.951770133234398e+01 1.584245903574046e-21 -1.552880265362706e-21
4.960889415247721e+01 1.448776711872120e-21 -1.420144850003072e-21
4.970008697261044e+01 1.324887215236695e-21 -1.298750858355810e-21
4.979127979274367e+01 1.211587981701198e-21 -1.187729625785357e-21
4.988247261287690e+01 1.107974087759027e-21 -1.086195186070427e-21
4.997366543301013e+01 1.013217903424667e-21 -9.933372142256781e-22

