# omega0=1, alpha=0.5
# theta0=0.1, theta_dot0=0
# t_start=0, t_end=50, h=0.00911928
#   t          x(t)                 v(t)       
2.161269837157555e+01 -1.157513550619319e-04 -4.070271480583853e-04
2.170389119170878e+01 -1.515117920922338e-04 -3.769398348084982e-04
2.179508401184201e+01 -1.844474518995236e-04 -3.451314220757317e-04
2.188627683197524e+01 -2.144166806928602e-04 -3.119370273448119e-04
2.197746965210847e+01 -2.413082371057281e-04 -2.776880904471762e-04
2.206866247224170e+01 -2.650408403351364e-04 -2.427098449462215e-04
2.215985529237493e+01 -2.855624950289420e-04 -2.073189526478891e-04
2.225104811250816e+01 -3.028496083567793e-04 -1.718213131823316e-04
2.234224093264139e+01 -3.169059157002306e-04 -1.365100586476910e-04
2.243343375277462e+01 -3.277612322200212e-04 -1.016637413582712e-04
2.252462657290785e+01 -3.354700482033275e-04 -6.754472081217263e-05
2.261581939304108e+01 -3.401099865653821e-04 -3.439775410247518e-05
2.270701221317431e+01 -3.417801411803988e-04 -2.448792155050664e-06
2.279820503330754e+01 -3.405993148525494e-04 2.809601760221718e-05
2.288939785344077e+01 -3.367041757145779e-04 5.705112323797052e-05
2.298059067357400e+01 -3.302473506668926e-04 8.425215770190295e-05
2.307178349370723e+01 -3.213954741518243e-04 1.095563298383150e-04
2.316297631384046e+01 -3.103272101051353e-04 1.328426226941206e-04
2.325416913397369e+01 -2.972312643495012e-04 1.540118060996785e-04
2.334536195410692e+01 -2.823044040028008e-04 1.729862716985685e-04
2.343655477424015e+01 -2.657494996783723e-04 1.897096996803687e-04
2.352774759437338e+01 -2.477736053660088e-04 2.041465674252096e-04
2.361894041450661e+01 -2.285860899127348e-04 2.162815110981100e-04
2.371013323463984e+01 -2.083968329828128e-04 2.261185519337098e-04
2.380132605477307e+01 -1.874144972785534e-04 2.336801995279221e-04
2.389251887490630e+01 -1.658448876588448e-04 2.390064449032192e-04
2.398371169503953e+01 -1.438894066122735e-04 2.421536564406801e-04
2.407490451517276e+01 -1.217436143374291e-04 2.431933919774234e-04
2.416609733530600e+01 -9.959590046534985e-05 2.422111404563558e-04
2.425729015543923e+01 -7.762627323854525e-05 2.393050064907865e-04
2.434848297557246e+01 -5.600527074768247e-05 2.345843510746041e-04
2.443967579570569e+01 -3.489299763037198e-05 2.281684014352605e-04
2.453086861583892e+01 -1.443828946552244e-05 2.201848426981650e-04
2.462206143597215e+01 5.221994040186455e-06 2.107684036141850e-04
2.471325425610538e+01 2.396354707231691e-05 2.000594481040949e-04
2.480444707623861e+01 4.167506798012582e-05 1.882025838026591e-04
2.489563989637184e+01 5.825858383563513e-05 1.753452981484979e-04
2.498683271650507e+01 7.362965224699775e-05 1.616366318720365e-04
2.507802553663830e+01 8.771744425776189e-05 1.472258989908837e-04
2.516921835677153e+01 1.004647129588829e-04 1.322614616381413e-04
2.526041117690476e+01 1.118276531625440e-04 1.168895672326025e-04
2.535160399703799e+01 1.217756581334125e-04 1.012532546586566e-04
2.544279681717122e+01 1.302909799420006e-04 8.549133526588785e-05
2.553398963730445e+01 1.373683004951450e-04 6.973745363157591e-05
2.562518245743768e+01 1.430142207097957e-04 5.411923216099623e-05
2.571637527757091e+01 1.472466756285042e-04 3.875750273770944e-05
2.580756809770414e+01 1.500942835290342e-04 2.376562778568138e-05
2.589876091783737e+01 1.515956372578187e-04 9.248912273440990e-06
2.598995373797060e+01 1.517985461195261e-04 -4.695892616512575e-06
2.608114655810383e+01 1.507592366852770e-04 -1.798099420674287e-05
2.617233937823706e+01 1.485415208430482e-04 -3.052787222787431e-05
2.626353219837029e+01 1.452159393089151e-04 -4.226750340338820e-05
2.635472501850352e+01 1.408588886508091e-04 -5.314049887288464e-05
2.644591783863675e+01 1.355517396515205e-04 -6.309715722242798e-05
2.653711065876998e+01 1.293799545591812e-04 -7.209743645277514e-05
2.662830347890321e+01 1.224322104460522e-04 -8.011084872635138e-05
2.671949629903644e+01 1.147995355249723e-04 -8.711628218996685e-05
2.681068911916967e+01 1.065744648622628e-04 -9.310175457115744e-05
2.690188193930290e+01 9.785022148131977e-05 -9.806410359089087e-05
2.699307475943613e+01 8.871992837768186e-05 -1.020086195238991e-04
2.708426757956936e+01 7.927585646916478e-05 -1.049486254702499e-04
2.717546039970259e+01 6.960871298881672e-05 -1.069050110785666e-04
2.726665321983582e+01 5.980697429897683e-05 -1.079057255835883e-04
2.735784603996905e+01 4.995626656653194e-05 -1.079852360899705e-04
2.744903886010228e+01 4.013879719732057e-05 -1.071839570521558e-04
2.754023168023551e+01 3.043283938610930e-05 -1.055476568689429e-04
2.763142450036874e+01 2.091227160203717e-05 -1.031268474334905e-04
2.772261732050197e+01 1.164617330202402e-05 -9.997616235762084e-05
2.781381014063520e+01 2.698477650246864e-06 -9.615372942639237e-05
2.790500296076843e+01 -5.872318475997387e-06 -9.172054263813847e-05
2.799619578090166e+01 -1.401338739159943e-05 -8.673983894984430e-05
2.808738860103489e+01 -2.167774707264216e-05 -8.127648458130111e-05
2.817858142116812e+01 -2.882438227101933e-05 -7.539637543749572e-05
2.826977424130135e+01 -3.541831175804687e-05 -6.916585589077228e-05
2.836096706143458e+01 -4.143060355196276e-05 -6.265115982609768e-05
2.845215988156781e+01 -4.683834032409998e-05 -5.591787749791947e-05
2.854335270170104e+01 -5.162453748542638e-05 -4.903045137925396e-05
2.863454552183427e+01 -5.577801672805167e-05 -4.205170380634603e-05
2.872573834196750e+01 -5.929323803450371e-05 -3.504239883899116e-05
2.881693116210073e+01 -6.217009337068572e-05 -2.806084037078048e-05
2.890812398223396e+01 -6.441366544635727e-05 -2.116250813837210e-05
2.899931680236719e+01 -6.603395505993813e-05 -1.439973289750448e-05
2.909050962250042e+01 -6.704558064289483e-05 -7.821411658781558e-06
2.918170244263365e+01 -6.746745368367221e-05 -1.472763511018751e-06
2.927289526276688e+01 -6.732243374305566e-05 4.604873793309186e-06
2.936408808290011e+01 -6.663696677319598e-05 1.037420665489845e-05
2.945528090303334e+01 -6.544071042270167e-05 1.580210833358369e-05
2.954647372316657e+01 -6.376614995179236e-05 2.085970233445191e-05
2.963766654329980e+01 -6.164820829625697e-05 2.552240754927935e-05
2.972885936343303e+01 -5.912385370876377e-05 2.976994649123501e-05
2.982005218356626e+01 -5.623170827293182e-05 3.358631820097990e-05
2.991124500369950e+01 -5.301166043159768e-05 3.695973761895091e-05
3.000243782383273e+01 -4.950448449807993e-05 3.988254341104024e-05
3.009363064396596e+01 -4.575146993018896e-05 4.235107640258315e-05
3.018482346409919e+01 -4.179406294351853e-05 4.436553091828789e-05
3.027601628423242e+01 -3.767352282547206e-05 4.592978144343571e-05
3.036720910436565e+01 -3.343059508679557e-05 4.705118711450558e-05
3.045840192449888e+01 -2.910520335536379e-05 4.774037661569187e-05
3.054959474463211e+01 -2.473616167980954e-05 4.801101610212139e-05
3.064078756476534e+01 -2.036090867045301e-05 4.787956279164713e-05
3.073198038489857e+01 -1.601526466396167e-05 4.736500686576590e-05
3.082317320503180e+01 -1.173321285824974e-05 4.648860429748545e-05
3.091436602516503e+01 -7.546705127210039e-06 4.527360318099030e-05
3.100555884529826e+01 -3.485492992749442e-06 4.374496607597836e-05
3.109675166543149e+01 4.230159940545399e-07 4.192909079991109e-05
3.118794448556472e+01 4.153876428500241e-06 3.985353200557272e-05
3.127913730569795e+01 7.684697958553884e-06 3.754672577077142e-05
3.137033012583118e+01 1.099571329345349e-05 3.503771930328908e-05
3.146152294596441e+01 1.406982187189197e-05 3.235590772889138e-05
3.155271576609764e+01 1.689260991994367e-05 2.953077978495778e-05
3.164390858623087e+01 1.945234778815699e-05 2.659167408870834e-05
3.173510140636410e+01 2.173996560217090e-05 2.356754748870822e-05
3.182629422649733e+01 2.374900839128431e-05 2.048675684292322e-05
3.191748704663056e+01 2.547557197422224e-05 1.737685539765283e-05
3.200867986676379e+01 2.691822098064709e-05 1.426440477071065e-05
3.209987268689702e+01 2.807789047064309e-05 1.117480337073392e-05
3.219106550703025e+01 2.895777268247257e-05 8.132131913902054e-06
3.228225832716348e+01 2.956319049150790e-05 5.159016530973973e-06
3.237345114729671e+01 2.990145920064401e-05 2.276509792684036e-06
3.246464396742994e+01 2.998173830506745e-05 -4.960101786490543e-07
3.255583678756317e+01 2.981487488247694e-05 -3.140922497856009e-06
3.264702960769640e+01 2.941324025428937e-05 -5.642428340185277e-06
3.273822242782963e+01 2.879056154468463e-05 -7.986598073263614e-06
3.282941524796286e+01 2.796174973327849e-05 -1.016140110340650e-05
3.292060806809609e+01 2.694272575456926e-05 -1.215671896427926e-05
3.301180088822932e+01 2.575024614394360e-05 -1.396434228851029e-05
3.310299370836255e+01 2.440172966686191e-05 -1.557795240523573e-05
3.319418652849578e+01 2.291508629582213e-05 -1.699308839833346e-05
3.328537934862901e+01 2.130854981980493e-05 -1.820710054101073e-05
3.337657216876224e+01 1.960051528413117e-05 -1.921909109227182e-05
3.346776498889547e+01 1.780938236602676e-05 -2.002984349953323e-05
3.355895780902870e+01 1.595340569370392e-05 -2.064174109929423e-05
3.365015062916194e+01 1.405055301543999e-05 -2.105867644441659e-05
3.374134344929517e+01 1.211837202095925e-05 -2.128595241241207e-05
3.383253626942840e+01 1.017386651137318e-05 -2.133017626445073e-05
3.392372908956163e+01 8.233382506955538e-06 -2.119914782993278e-05
3.401492190969486e+01 6.312504775030458e-06 -2.090174298682357e-05
3.410611472982809e+01 4.425964154104859e-06 -2.044779359400842e-05
3.419730754996132e+01 2.587555945905564e-06 -1.984796500920987e-05
3.428850037009455e+01 8.100695449597754e-07 -1.911363229509930e-05
3.437969319022778e+01 -8.947706234946127e-07 -1.825675617774446e-05
3.447088601036101e+01 -2.516352881503630e-06 -1.728975977611527e-05
3.456207883049424e+01 -4.045214907120567e-06 -1.622540706969891e-05
3.465327165062747e+01 -5.473069374300256e-06 -1.507668401405187e-05
3.474446447076070e+01 -6.792818904580370e-06 -1.385668315205150e-05
3.483565729089393e+01 -7.998560685486487e-06 -1.257849250242514e-05
3.492685011102716e+01 -9.085581178722237e-06 -1.125508943754999e-05
3.501804293116039e+01 -1.005034140285711e-05 -9.899240190250071e-06
3.510923575129362e+01 -1.089045333019007e-05 -8.523405555074006e-06
3.520042857142685e+01 -1.160464798559863e-05 -7.139653274009506e-06
3.529162139156008e+01 -1.219273587639386e-05 -5.759577520449543e-06
3.538281421169331e+01 -1.265556041646588e-05 -4.394225819115673e-06
3.547400703182654e+01 -1.299494503535265e-05 -3.054033664183861e-06
3.556519985195977e+01 -1.321363468338393e-05 -1.748767023630837e-06
3.565639267209300e+01 -1.331523245787933e-05 -4.874728453728938e-07
3.574758549222623e+01 -1.330413208270041e-05 7.215623893869119e-07
3.583877831235946e+01 -1.318544697450295e-05 1.870846087585035e-06
3.592997113249269e+01 -1.296493662407706e-05 2.953705026694255e-06
3.602116395262592e+01 -1.264893101050836e-05 3.964303044940804e-06
3.611235677275915e+01 -1.224425374988316e-05 4.897651142947861e-06
3.620354959289238e+01 -1.175814465926315e-05 5.749610252983967e-06
3.629474241302561e+01 -1.119818239106395e-05 6.516886980142930e-06
3.638593523315884e+01 -1.057220776319868e-05 7.197022663311544e-06
3.647712805329207e+01 -9.888248376821576e-06 7.788376142544956e-06
